JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
AC|Achats|85|20250203|445660|TVA déductible sur autres biens et services|||AC2025020005|20250203|Achat marchandises lot grossiste|580,10|0,00|||20250203||
AC|Achats|85|20250203|607000|Achats de marchandises|||AC2025020005|20250203|Achat marchandises lot grossiste|2900,48|0,00|||20250203||
BQ|Banque|86|20250203|411000|Clients|CL011|Centrale Commerce|RBQ20250200019|20250203|Règlement client Centrale Commerce|0,00|1477,20|||20250203||
BQ|Banque|86|20250203|512000|Banque|||RBQ20250200019|20250203|Règlement client Centrale Commerce|1477,20|0,00|||20250203||
VE|Ventes|87|20250203|411000|Clients|CL008|Bazar Premium|VE2025020009|20250203|Vente marchandises gamme standard|2764,70|0,00|||20250203||
VE|Ventes|87|20250203|445710|TVA collectée|||VE2025020009|20250203|Vente marchandises gamme standard|0,00|460,78|||20250203||
VE|Ventes|87|20250203|707000|Ventes de marchandises|||VE2025020009|20250203|Vente marchandises gamme standard|0,00|2303,92|||20250203||
VE|Ventes|88|20250203|411000|Clients|CL007|Marché Express|VE2025020018|20250203|Vente marchandises lot promotionnel|3951,54|0,00|||20250203||
VE|Ventes|88|20250203|445710|TVA collectée|||VE2025020018|20250203|Vente marchandises lot promotionnel|0,00|658,59|||20250203||
VE|Ventes|88|20250203|707000|Ventes de marchandises|||VE2025020018|20250203|Vente marchandises lot promotionnel|0,00|3292,95|||20250203||
AC|Achats|89|20250204|401000|Fournisseurs|FR003|Euro Négoce|AC2025020012|20250204|Achat marchandises lot grossiste|0,00|2763,04|||20250204||
AC|Achats|89|20250204|445660|TVA déductible sur autres biens et services|||AC2025020012|20250204|Achat marchandises lot grossiste|460,51|0,00|||20250204||
AC|Achats|89|20250204|607000|Achats de marchandises|||AC2025020012|20250204|Achat marchandises lot grossiste|2302,53|0,00|||20250204||
AC|Achats|90|20250204|401000|Fournisseurs|FR003|Euro Négoce|AC2025020026|20250204|Achat marchandises lot grossiste|0,00|10709,68|||20250204||
AC|Achats|90|20250204|445660|TVA déductible sur autres biens et services|||AC2025020026|20250204|Achat marchandises lot grossiste|1784,95|0,00|||20250204||
AC|Achats|90|20250204|607000|Achats de marchandises|||AC2025020026|20250204|Achat marchandises lot grossiste|8924,73|0,00|||20250204||
VE|Ventes|91|20250204|411000|Clients|CL010|NegoPlus|VE2025020024|20250204|Vente marchandises assortiment saisonnier|8757,16|0,00|||20250204||
VE|Ventes|91|20250204|445710|TVA collectée|||VE2025020024|20250204|Vente marchandises assortiment saisonnier|0,00|1459,53|||20250204||
VE|Ventes|91|20250204|707000|Ventes de marchandises|||VE2025020024|20250204|Vente marchandises assortiment saisonnier|0,00|7297,63|||20250204||
BQ|Banque|92|20250205|411000|Clients|CL010|NegoPlus|RBQ20250200040|20250205|Règlement client NegoPlus|0,00|7366,46|||20250205||
BQ|Banque|92|20250205|512000|Banque|||RBQ20250200040|20250205|Règlement client NegoPlus|7366,46|0,00|||20250205||
OD|Opérations diverses|93|20250205|401000|Fournisseurs|FRB01|SCI Entrepôts|LOY202502|20250205|Loyer entrepôt et bureaux|0,00|3360,00|||20250205||
OD|Opérations diverses|93|20250205|445660|TVA déductible sur autres biens et services|||LOY202502|20250205|Loyer entrepôt et bureaux|560,00|0,00|||20250205||
OD|Opérations diverses|93|20250205|613200|Locations immobilières|||LOY202502|20250205|Loyer entrepôt et bureaux|2800,00|0,00|||20250205||
VE|Ventes|94|20250205|411000|Clients|CL011|Centrale Commerce|VE2025020012|20250205|Vente marchandises lot promotionnel|1938,95|0,00|||20250205||
VE|Ventes|94|20250205|445710|TVA collectée|||VE2025020012|20250205|Vente marchandises lot promotionnel|0,00|323,16|||20250205||
VE|Ventes|94|20250205|707000|Ventes de marchandises|||VE2025020012|20250205|Vente marchandises lot promotionnel|0,00|1615,79|||20250205||
AC|Achats|95|20250206|401000|Fournisseurs|FR006|Packlog|FG202502001|20250206|Frais généraux et fournitures|0,00|961,74|||20250206||
AC|Achats|95|20250206|445660|TVA déductible sur autres biens et services|||FG202502001|20250206|Frais généraux et fournitures|160,29|0,00|||20250206||
AC|Achats|95|20250206|606300|Fournitures d'entretien et petit équipement|||FG202502001|20250206|Frais généraux et fournitures|801,45|0,00|||20250206||
BQ|Banque|96|20250206|411000|Clients|CL002|Distrib Ouest|RBQ20250200009|20250206|Règlement client Distrib Ouest|0,00|4135,43|||20250206||
BQ|Banque|96|20250206|512000|Banque|||RBQ20250200009|20250206|Règlement client Distrib Ouest|4135,43|0,00|||20250206||
VE|Ventes|97|20250206|411000|Clients|CL011|Centrale Commerce|VE2025020011|20250206|Vente marchandises réassort mensuel|8250,73|0,00|||20250206||
VE|Ventes|97|20250206|445710|TVA collectée|||VE2025020011|20250206|Vente marchandises réassort mensuel|0,00|1375,12|||20250206||
VE|Ventes|97|20250206|707000|Ventes de marchandises|||VE2025020011|20250206|Vente marchandises réassort mensuel|0,00|6875,61|||20250206||
AC|Achats|98|20250207|401000|Fournisseurs|FR006|Packlog|FG202502002|20250207|Frais généraux et fournitures|0,00|805,81|||20250207||
AC|Achats|98|20250207|445660|TVA déductible sur autres biens et services|||FG202502002|20250207|Frais généraux et fournitures|134,30|0,00|||20250207||
AC|Achats|98|20250207|606300|Fournitures d'entretien et petit équipement|||FG202502002|20250207|Frais généraux et fournitures|671,51|0,00|||20250207||
VE|Ventes|99|20250207|411000|Clients|CL004|Maison & Stock|VE2025020021|20250207|Vente marchandises lot promotionnel|1902,35|0,00|||20250207||
VE|Ventes|99|20250207|445710|TVA collectée|||VE2025020021|20250207|Vente marchandises lot promotionnel|0,00|317,06|||20250207||
VE|Ventes|99|20250207|707000|Ventes de marchandises|||VE2025020021|20250207|Vente marchandises lot promotionnel|0,00|1585,29|||20250207||
AC|Achats|100|20250208|401000|Fournisseurs|FR004|Stock Delta|AC2025020029|20250208|Achat marchandises réapprovisionnement|0,00|3754,91|||20250208||
AC|Achats|100|20250208|445660|TVA déductible sur autres biens et services|||AC2025020029|20250208|Achat marchandises réapprovisionnement|625,82|0,00|||20250208||
AC|Achats|100|20250208|607000|Achats de marchandises|||AC2025020029|20250208|Achat marchandises réapprovisionnement|3129,09|0,00|||20250208||
BQ|Banque|101|20250208|401000|Fournisseurs|FR002|Import Beta|PBQ20250200438|20250208|Règlement fournisseur Import Beta|6544,70|0,00|||20250208||
BQ|Banque|101|20250208|512000|Banque|||PBQ20250200438|20250208|Règlement fournisseur Import Beta|0,00|6544,70|||20250208||
BQ|Banque|102|20250208|411000|Clients|CL005|Comptoir Horizon|RBQ20250200011|20250208|Règlement client Comptoir Horizon|0,00|10075,51|||20250208||
BQ|Banque|102|20250208|512000|Banque|||RBQ20250200011|20250208|Règlement client Comptoir Horizon|10075,51|0,00|||20250208||
VE|Ventes|103|20250208|411000|Clients|CL007|Marché Express|VE2025020017|20250208|Vente marchandises lot promotionnel|5537,63|0,00|||20250208||
VE|Ventes|103|20250208|445710|TVA collectée|||VE2025020017|20250208|Vente marchandises lot promotionnel|0,00|922,94|||20250208||
VE|Ventes|103|20250208|707000|Ventes de marchandises|||VE2025020017|20250208|Vente marchandises lot promotionnel|0,00|4614,69|||20250208||
VE|Ventes|104|20250208|411000|Clients|CL012|Maison des Bonnes Affaires|VE2025020029|20250208|Vente marchandises assortiment saisonnier|4359,05|0,00|||20250208||
VE|Ventes|104|20250208|445710|TVA collectée|||VE2025020029|20250208|Vente marchandises assortiment saisonnier|0,00|726,51|||20250208||
VE|Ventes|104|20250208|707000|Ventes de marchandises|||VE2025020029|20250208|Vente marchandises assortiment saisonnier|0,00|3632,54|||20250208||
VE|Ventes|105|20250208|411000|Clients|CL009|Union Retail|VE2025020032|20250208|Vente marchandises assortiment saisonnier|4377,23|0,00|||20250208||
VE|Ventes|105|20250208|445710|TVA collectée|||VE2025020032|20250208|Vente marchandises assortiment saisonnier|0,00|729,54|||20250208||
VE|Ventes|105|20250208|707000|Ventes de marchandises|||VE2025020032|20250208|Vente marchandises assortiment saisonnier|0,00|3647,69|||20250208||
AC|Achats|106|20250209|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025020001|20250209|Achat marchandises lot grossiste|0,00|5795,54|||20250209||
AC|Achats|106|20250209|445660|TVA déductible sur autres biens et services|||AC2025020001|20250209|Achat marchandises lot grossiste|965,92|0,00|||20250209||
AC|Achats|106|20250209|607000|Achats de marchandises|||AC2025020001|20250209|Achat marchandises lot grossiste|4829,62|0,00|||20250209||
AC|Achats|107|20250209|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025020017|20250209|Achat marchandises collection saisonnière|0,00|9923,38|||20250209||
AC|Achats|107|20250209|445660|TVA déductible sur autres biens et services|||AC2025020017|20250209|Achat marchandises collection saisonnière|1653,90|0,00|||20250209||
AC|Achats|107|20250209|607000|Achats de marchandises|||AC2025020017|20250209|Achat marchandises collection saisonnière|8269,48|0,00|||20250209||
AC|Achats|108|20250209|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025020018|20250209|Achat marchandises import|0,00|6459,01|||20250209||
AC|Achats|108|20250209|445660|TVA déductible sur autres biens et services|||AC2025020018|20250209|Achat marchandises import|1076,50|0,00|||20250209||
AC|Achats|108|20250209|607000|Achats de marchandises|||AC2025020018|20250209|Achat marchandises import|5382,51|0,00|||20250209||
BQ|Banque|109|20250209|411000|Clients|CL010|NegoPlus|RBQ20250200015|20250209|Règlement client NegoPlus|0,00|9460,87|||20250209||
BQ|Banque|109|20250209|512000|Banque|||RBQ20250200015|20250209|Règlement client NegoPlus|9460,87|0,00|||20250209||
VE|Ventes|110|20250209|411000|Clients|CL007|Marché Express|VE2025020002|20250209|Vente marchandises assortiment saisonnier|9919,78|0,00|||20250209||
VE|Ventes|110|20250209|445710|TVA collectée|||VE2025020002|20250209|Vente marchandises assortiment saisonnier|0,00|1653,30|||20250209||
VE|Ventes|110|20250209|707000|Ventes de marchandises|||VE2025020002|20250209|Vente marchandises assortiment saisonnier|0,00|8266,48|||20250209||
VE|Ventes|111|20250209|411000|Clients|CL006|Réseau Proxi Nord|VE2025020006|20250209|Vente marchandises gamme standard|7570,16|0,00|||20250209||
VE|Ventes|111|20250209|445710|TVA collectée|||VE2025020006|20250209|Vente marchandises gamme standard|0,00|1261,69|||20250209||
VE|Ventes|111|20250209|707000|Ventes de marchandises|||VE2025020006|20250209|Vente marchandises gamme standard|0,00|6308,47|||20250209||
VE|Ventes|112|20250209|411000|Clients|CL007|Marché Express|VE2025020020|20250209|Vente marchandises gamme standard|8313,74|0,00|||20250209||
VE|Ventes|112|20250209|445710|TVA collectée|||VE2025020020|20250209|Vente marchandises gamme standard|0,00|1385,62|||20250209||
VE|Ventes|112|20250209|707000|Ventes de marchandises|||VE2025020020|20250209|Vente marchandises gamme standard|0,00|6928,12|||20250209||
VE|Ventes|113|20250209|411000|Clients|CL007|Marché Express|VE2025020027|20250209|Vente marchandises gamme standard|9043,55|0,00|||20250209||
VE|Ventes|113|20250209|445710|TVA collectée|||VE2025020027|20250209|Vente marchandises gamme standard|0,00|1507,26|||20250209||
VE|Ventes|113|20250209|707000|Ventes de marchandises|||VE2025020027|20250209|Vente marchandises gamme standard|0,00|7536,29|||20250209||
AC|Achats|114|20250210|401000|Fournisseurs|FR002|Import Beta|AC2025020004|20250210|Achat marchandises import|0,00|6636,18|||20250210||
AC|Achats|114|20250210|445660|TVA déductible sur autres biens et services|||AC2025020004|20250210|Achat marchandises import|1106,03|0,00|||20250210||
AC|Achats|114|20250210|607000|Achats de marchandises|||AC2025020004|20250210|Achat marchandises import|5530,15|0,00|||20250210||
AC|Achats|115|20250210|401000|Fournisseurs|FR007|Transport LogiTrans|TR202502002|20250210|Facture transport marchandises|0,00|1022,33|||20250210||
AC|Achats|115|20250210|445660|TVA déductible sur autres biens et services|||TR202502002|20250210|Facture transport marchandises|170,39|0,00|||20250210||
AC|Achats|115|20250210|624100|Transports sur achats|||TR202502002|20250210|Facture transport marchandises|851,94|0,00|||20250210||
BQ|Banque|116|20250210|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20250200430|20250210|Règlement fournisseur Grossiste Alpha|1365,12|0,00|||20250210||
BQ|Banque|116|20250210|512000|Banque|||PBQ20250200430|20250210|Règlement fournisseur Grossiste Alpha|0,00|1365,12|||20250210||
BQ|Banque|117|20250210|164000|Emprunts auprès des établissements de crédit|||PRET202502|20250210|Remboursement emprunt + intérêts|833,33|0,00|||20250210||
BQ|Banque|117|20250210|661100|Intérêts des emprunts et dettes|||PRET202502|20250210|Remboursement emprunt + intérêts|166,67|0,00|||20250210||
BQ|Banque|117|20250210|512000|Banque|||PRET202502|20250210|Remboursement emprunt + intérêts|0,00|1000,00|||20250210||
VE|Ventes|118|20250210|411000|Clients|CL003|Supérette du Centre|VE2025020033|20250210|Vente marchandises assortiment saisonnier|3352,14|0,00|||20250210||
VE|Ventes|118|20250210|445710|TVA collectée|||VE2025020033|20250210|Vente marchandises assortiment saisonnier|0,00|558,69|||20250210||
VE|Ventes|118|20250210|707000|Ventes de marchandises|||VE2025020033|20250210|Vente marchandises assortiment saisonnier|0,00|2793,45|||20250210||
AC|Achats|119|20250211|401000|Fournisseurs|FR004|Stock Delta|AC2025020010|20250211|Achat marchandises collection saisonnière|0,00|8940,76|||20250211||
AC|Achats|119|20250211|445660|TVA déductible sur autres biens et services|||AC2025020010|20250211|Achat marchandises collection saisonnière|1490,13|0,00|||20250211||
AC|Achats|119|20250211|607000|Achats de marchandises|||AC2025020010|20250211|Achat marchandises collection saisonnière|7450,63|0,00|||20250211||
AC|Achats|120|20250211|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025020011|20250211|Achat marchandises import|0,00|7782,43|||20250211||
AC|Achats|120|20250211|445660|TVA déductible sur autres biens et services|||AC2025020011|20250211|Achat marchandises import|1297,07|0,00|||20250211||
AC|Achats|120|20250211|607000|Achats de marchandises|||AC2025020011|20250211|Achat marchandises import|6485,36|0,00|||20250211||
BQ|Banque|121|20250211|401000|Fournisseurs|FR007|Transport LogiTrans|PBQ20250200425|20250211|Règlement fournisseur Transport LogiTrans|1064,14|0,00|||20250211||
BQ|Banque|121|20250211|512000|Banque|||PBQ20250200425|20250211|Règlement fournisseur Transport LogiTrans|0,00|1064,14|||20250211||
BQ|Banque|122|20250211|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20250200437|20250211|Règlement fournisseur Grossiste Alpha|5587,81|0,00|||20250211||
BQ|Banque|122|20250211|512000|Banque|||PBQ20250200437|20250211|Règlement fournisseur Grossiste Alpha|0,00|5587,81|||20250211||
BQ|Banque|123|20250211|411000|Clients|CL002|Distrib Ouest|RBQ20250200008|20250211|Règlement client Distrib Ouest|0,00|2785,97|||20250211||
BQ|Banque|123|20250211|512000|Banque|||RBQ20250200008|20250211|Règlement client Distrib Ouest|2785,97|0,00|||20250211||
BQ|Banque|124|20250211|411000|Clients|CL010|NegoPlus|RBQ20250200025|20250211|Règlement client NegoPlus|0,00|3564,41|||20250211||
BQ|Banque|124|20250211|512000|Banque|||RBQ20250200025|20250211|Règlement client NegoPlus|3564,41|0,00|||20250211||
BQ|Banque|125|20250211|411000|Clients|CL003|Supérette du Centre|RBQ20250200032|20250211|Règlement client Supérette du Centre|0,00|7549,91|||20250211||
BQ|Banque|125|20250211|512000|Banque|||RBQ20250200032|20250211|Règlement client Supérette du Centre|7549,91|0,00|||20250211||
VE|Ventes|126|20250211|411000|Clients|CL002|Distrib Ouest|VE2025020025|20250211|Vente marchandises gamme standard|3790,67|0,00|||20250211||
VE|Ventes|126|20250211|445710|TVA collectée|||VE2025020025|20250211|Vente marchandises gamme standard|0,00|631,78|||20250211||
VE|Ventes|126|20250211|707000|Ventes de marchandises|||VE2025020025|20250211|Vente marchandises gamme standard|0,00|3158,89|||20250211||
AC|Achats|127|20250212|401000|Fournisseurs|FR003|Euro Négoce|AC2025020014|20250212|Achat marchandises réapprovisionnement|0,00|6748,21|||20250212||
AC|Achats|127|20250212|445660|TVA déductible sur autres biens et services|||AC2025020014|20250212|Achat marchandises réapprovisionnement|1124,70|0,00|||20250212||
AC|Achats|127|20250212|607000|Achats de marchandises|||AC2025020014|20250212|Achat marchandises réapprovisionnement|5623,51|0,00|||20250212||
AC|Achats|128|20250212|401000|Fournisseurs|FR003|Euro Négoce|AC2025020024|20250212|Achat marchandises réapprovisionnement|0,00|9330,65|||20250212||
AC|Achats|128|20250212|445660|TVA déductible sur autres biens et services|||AC2025020024|20250212|Achat marchandises réapprovisionnement|1555,11|0,00|||20250212||
AC|Achats|128|20250212|607000|Achats de marchandises|||AC2025020024|20250212|Achat marchandises réapprovisionnement|7775,54|0,00|||20250212||
BQ|Banque|129|20250213|411000|Clients|CL012|Maison des Bonnes Affaires|RBQ20250200013|20250213|Règlement client Maison des Bonnes Affaires|0,00|7497,34|||20250213||
BQ|Banque|129|20250213|512000|Banque|||RBQ20250200013|20250213|Règlement client Maison des Bonnes Affaires|7497,34|0,00|||20250213||
VE|Ventes|130|20250213|411000|Clients|CL006|Réseau Proxi Nord|VE2025020003|20250213|Vente marchandises lot promotionnel|9111,34|0,00|||20250213||
